SMILES,log10_KM
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.6575773191777938
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)O,-1.6989700043360187
O=C/C=C/c1ccc(O)cc1,-2.4559319556497243
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.3010299956639812
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,-1.3010299956639813
CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-1.1008369942129448
C[N+](C)(C)CC=O,-0.35952538567695996
CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,-2.9208187539523753
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.5932442913961935
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-2.5292414326880563
*[C@H]1C[C@H](OP(=O)(O)OC[C@H]2O[C@@H](*)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](*)C[C@@H]2O)[C@@H](COP(=O)(O)O)O1,-1.6777807052660807
O=C1c2ccc(O)cc2OC(O)C1c1ccc(O)cc1,-0.9430951486635274
CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,-1.8961962790440432
O=C(O)[C@H](O)CO,-0.6478174818886375
O=C(O)CCC(=O)C(=O)O,-2.00436480540245
O=P(O)(O)OP(=O)(O)O,-0.595166283380062
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.769551078621726
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,-0.7129843661361406
*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O,-2.0
O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H]1O,-0.5800442515102421
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.5086383061657274
NCCC[C@H](N)C(=O)O,-0.1549019599857432
NCCC[C@H](N)C(=O)O,0.2041199826559248
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.2041199826559248
OCC1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,1.2405492482825997
N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,-0.8860566476931632
O=O,0.07918124604762482
N[C@@H](Cc1ccccc1)C(=O)O,-1.368556230986828
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1,0.6989700043360189
CC=O,-2.1804560644581312
O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,-0.8287886595888969
N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.3222192947339193
N[C@@H](CO)C(=O)O,0.568201724066995
O=C(O)CCC(=O)C(=O)O,0.6627578316815741
C[N+](C)(C)CC(=O)[O-],-1.1770433624830778
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-3.2350770153501114
OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,-1.020479303839453
N[C@@H](CO)C(=O)O,-0.7495799976911061
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-2.958607314841775
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.1191864077192086
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)n1,-0.431798275933005
O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-1.5318865588575934
O=C(O)[C@H](O)COP(=O)(O)O,-0.26760624017703144
O=C(O)CCC(=O)O,-0.6020599913279624
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1.187520720836463
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.7615105980851841
*C(=O)OCC(COP(=O)(O)O)OC(*)=O,-0.8601209135987634
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O,-1.044570886971935
O=P(O)(O)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,-1.828788659588897
N[C@@H](CO)C(=O)O,-0.09691001300805639
C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-0.9915668645855125
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O,-2.0138060004462637
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.6020599913279624
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.8239087409443189
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.978810700930062
O=c1[nH]cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.8327731244245347
O=C[C@H](O)COP(=O)(O)O,-0.5376020021010439
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,0.2825242197140374
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.645891560852599
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-1.7695510786217261
CCCCCC(=O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,-1.3045183235098026
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.05060999335508721
CC(C)C(=O)C(=O)O,-1.0457574905606752
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-1.7958800173440752
CC(/C=C\C(=O)O)=C/C(=O)O,-2.221848749616356
C[C@@H](N)C(=O)O,0.7462244144279482
O=P(O)(O)OC[C@H](O)CO,0.1367205671564068
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.35024801833416286
N=C(NCCC[C@H](N)C(=O)O)N[C@@H](CC(=O)O)C(=O)O,-0.3565473235138126
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,0.146128035678238
O=C(O)CCC(=O)O,1.3010299956639813
CCC=O,1.0413926851582251
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.0172739504884134
O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0.21276711024913175
CSC[C@H]1OC(O)[C@H](O)[C@@H]1O,-1.2218487496163564
NC(=O)C[C@H](N)C(=O)O,-1.2596373105057561
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.0
O=O,-0.4494452119377683
O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,0.4082399653118496
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.6020599913279623
CC=O,0.2304489213782739
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,-1.321032576499773
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.2218487496163564
N[C@@H](CCC(=O)O)C(=O)O,1.2833012287035497
Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)C[C@H]1CN2,-3.3010299956639813
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,-1.139125020957391
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,-1.408935392973501
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.36653154442041347
OO,0.7488328602652671
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.7958800173440752
N[C@@H](CS)C(=O)O,-0.8239087409443188
O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.20411998265592482
C[C@@](CO)(OP(=O)(O)O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,-0.38721614328026455
COC(C)(C)C/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CCC=C(C)C,-1.7189666327522726
OCC(O)CO,2.5440680443502757
S,0.8260748027008264
C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,-2.6989700043360187
CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,-2.318758762624413
O=C(O)c1ccc(O)cc1,-0.8278038631574446
O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,-1.3083945197849418
O=C(O)CCC(=O)C(=O)O,-0.9596037261981987
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,-1.4814860601221125
O=C(O)CCC(=O)O,0.04139268515822508
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.2291479883578558
OCC1(O)OC[C@@H](O)[C@@H]1O,0.17896742350022687
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.0
O=P(O)(O)OC[C@H]1OC(O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,-0.6989700043360187
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-0.9956786262173574
O=C(CO)COP(=O)(O)O,-0.26760624017703144
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@@H](O)C(=O)[C@@H](C)O3)O2)c(=O)[nH]c1=O,-1.3098039199714864
NC(=O)OP(=O)(O)O,-0.9956786262173574
Oc1ccccc1,-0.21467016498923297
O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,-0.32429824203424173
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O,-2.5228787452803374
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1,1.380211241711606
COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H]1OC1(C)C,-3.1824346304402193
N[C@@H](CO)C(=O)O,1.1335065265140338
N=C(N)NCCC[C@H](NC(=O)CCC(=O)O)C(=O)O,0.17609125905568124
O=O,-0.9469215565165803
O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H]1O,-0.352951481036381
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.5380768702708237
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,-1.968521082957745
O=C(O)Cc1ccc(O)c(O)c1,-1.7958800173440752
Oc1cccc(-c2ccccc2)c1O,-4.022276394711152
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.3098039199714864
*[C@H]1C[C@H](OP(=O)(O)OC[C@H]2O[C@@H](*)C[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](*)C[C@@H]2O)[C@@H](CO)O1,-1.2117141579673545
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,-0.36062319952358557
O=C([O-])O,0.5910646070264992
O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,-0.431798275933005
CC(=O)C(=O)O,0.7075701760979364
C=C(OP(=O)(O)O)C(=O)O,-0.9728850450683013
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,-1.71356419889976
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-0.02287874528033758
C/C(=C\CNc1ncnc2[nH]cnc12)CO,-1.3010299956639813
OCC1(O)OC[C@@H](O)[C@@H]1O,2.0
CC(=O)C(=O)O,-1.5228787452803376
CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C,-2.744727494896694
C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,0.19865708695442263
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,-1.833498157622151
O=c1ccc2ccc(O)cc2o1,-1.6399203482970215
N[C@@H](Cc1ccccc1)C(=O)O,1.5797835966168101
NCCCC(=O)O,0.2648178230095365
C[C@@H](O)[C@H](N)C(=O)O,0.9395192526186185
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.9208187539523752
OO,1.7201593034059568
N=C(N)NCCC[C@H](N)C(=O)O,-0.6989700043360187
N[C@@H](CCC(=O)O)C(=O)O,-0.8645116313854408
CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,-1.1739251972991736
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,2.0969100130080562
C/C1=C2/NC([C@H](CC(=O)O)[C@@]2(C)CCC(=O)O)[C@]2(C)N=C(/C(C)=C3\N=C(/C=C4\N=C1[C@@H](CCC(=O)O)C4(C)C)[C@@H](CCC(=O)O)[C@]3(C)CC(=O)O)[C@@H](CCC(=O)O)[C@]2(C)CC(=O)O,-3.3872161432802645
O=C([O-])O,0.20130262095995738
C=C(OP(=O)(O)O)C(=O)O,-2.7347066608853083
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.21041928783557454
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,-1.8860566476931633
C[C@H](N)C(=O)O,2.0
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.0969100130080565
Cc1ncc(COP(=O)(O)O)c(CN)c1O,-0.978810700930062
C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-2.1870866433571443
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.2596373105057561
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.6695862266508091
CCCCCCCCCCCCCCCC(=O)O,-2.6866822233006875
[C-]#[N+][C@@H](Cc1ccc(O)cc1)C(=O)O,-1.031517051446065
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0.6881853591424577
O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.638272163982407
O=Cc1ccccc1,1.8864907251724818
CC(C)=CCC/C(C)=C\COP(=O)(O)OP(=O)(O)O,-2.0409586076789066
C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-2.3287886595888967
CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-2.5245742705557266
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,-1.714222501189577
OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,1.3010299956639813
OCC(CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.5910646070264992
CC(=O)OP(=O)(O)O,-0.5528419686577808
O=C(O)[C@H](O)COP(=O)(O)O,0.3424226808222063
OC[C@@H](O)[C@H](O)[C@@H](O)CO,1.3979400086720377
O=C(O)CCC(=O)C(=O)O,0.7471460209264743
N[C@@H](CC1(C(=O)O)C=CC(O)C=C1)C(=O)O,-0.769551078621726
O=C(O)[C@@H](O)c1ccccc1,-0.036212172654444715
O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0.8750612633917001
N[C@@H](CC=O)C(=O)O,-2.2518119729937998
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,-1.0969100130080565
O=C(O)CCC(=O)C(=O)O,-1.3979400086720375
O=C(O)C(=O)C[C@H](O)[C@@H](O)C(=O)O,-0.3010299956639812
O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1,-0.5985994592184559
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0.9334872878487055
O=CC(=O)O,0.7385606273598313
OCC1(O)OC[C@@H](O)[C@@H]1O,-1.6197887582883939
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.8275692985717386
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,-2.8239087409443187
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.808086030056018
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-3.0257935171106993
Oc1ccccc1O,-3.0
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](O)[C@H]1O,0.42975228000240795
N[C@@H](CO)C(=O)O,2.4149733479708178
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,-1.0637295767349555
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.1549019599857432
O=C(O)C(=O)C[C@H](O)[C@H](O)COP(=O)(O)O,-1.0
Cn1c(=O)[nH]c(=O)c2[nH]cnc21,-1.6575773191777938
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-1.0457574905606752
CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.3222192947339193
CCCCCCCCO,0.5888317255942073
NCCCC[C@H](N)C(=O)O,0.07918124604762482
O=C(CO)COP(=O)(O)O,0.17853841992120587
CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-0.958607314841775
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,-0.5279006426966584
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.04139268515822508
CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-0.8538719643217619
C[C@@H](O)[C@H](N)C(=O)O,-0.6968039425795111
O=C=O,-1.337242168318426
O=C(CO)CO,-1.0
C[C@H](O)C(=O)O,2.6232492903979003
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,-1.0
C=C(C)CCOP(=O)(O)OP(=O)(O)O,-2.1191864077192086
C[C@@H]1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]4O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]4O)cc3)[C@H](C)[C@@H]12,-2.221848749616356
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)O)C[C@@H]1O,-0.27650557132884496
N[C@@H](CCO)C(=O)O,-0.3979400086720376
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,-0.6918653206173502
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,-1.3809066693732572
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.5774509799928715
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@H](O)[C@H](N)[C@H]3O)O2)c(=O)[nH]c1=O,0.18752072083646307
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,-0.23657200643706275
O=O,-0.13526585839629493
O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,-0.3979400086720376
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-2.853871964321762
OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,1.6031443726201824
Cc1cccc(C=O)c1,-2.9620634324423514
NCCCC[C@H](N)C(=O)O,0.2013971243204515
O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,-0.5376020021010439
OO,2.3055960304342173
